0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134707320904816944e-68,3.106403781246757495e-67,8.167277178172520610e-66,2.075067473296893156e-64,5.089289367348475205e-63,1.203455093131890866e-61,2.740255193564287168e-60,5.999843834405602283e-59,1.261334982756465313e-57,2.541939751369667347e-56,4.902189115933819890e-55,9.029971585845514274e-54,1.585489299299247283e-52,2.647572424365110938e-51,4.194435020214578022e-50,6.287335717657396332e-49,8.890593647740936400e-48,1.182025454452183108e-46,1.472144315133625922e-45,1.710422902489788524e-44,1.845274149321892101e-43,1.838775922539433356e-42,1.682268032386241150e-41,1.403362662997376998e-40,1.059044818917363303e-39,7.164103426363947958e-39,4.298693904549017639e-38,2.260424182631965980e-37,1.027552964828738689e-36,3.978918577530094350e-36,1.293301994524890831e-35,3.486948562772831555e-35,7.759811967149348727e-35,1.432410687910832416e-34,2.219514404030074365e-34,2.929509740691025431e-34,3.342664380177311240e-34,3.342484094604356837e-34,2.964647704284506507e-34,2.357110382572999247e-34,1.695338582090668112e-34,1.111837485568316314e-34,6.694600288868860315e-35,3.723218361229615936e-35,1.922722644735413329e-35,9.262843667833975211e-36,4.180223637134547526e-36,1.773726508458522628e-36,7.099777315024639932e-37,2.688873406950134730e-37,9.661333472104109999e-38,3.301500682711788214e-38,1.075390806660375718e-38,3.345744411396638839e-39,9.961143572775734971e-40,2.842954805779138831e-40,7.790624442852360460e-41,2.052874495665558258e-41,5.208838632701649896e-42,1.274286322950342941e-42,3.009101222446765624e-43,6.813790627023071020e-44,0.000000000000000000e+00
0.000000000000000000e+00,3.067222715962642401e-67,8.389809923104729743e-66,2.203939142024600900e-64,5.594783734118969777e-63,1.371001140091856237e-61,3.239224254151842307e-60,7.369423483339019767e-59,1.612184787842874172e-57,3.386403847180235805e-56,6.818803169642037601e-55,1.313919689324623735e-53,2.418256642955102487e-52,4.242463396603760210e-51,7.078530924604039609e-50,1.120498233826171013e-48,1.678220256411873014e-47,2.371156219181167431e-46,3.149968544133590616e-45,3.919973403395677032e-44,4.550860844821902453e-43,4.905835884133081943e-42,4.884821922913308036e-41,4.465704482096265183e-40,3.722616926471424171e-39,2.807291570526669661e-38,1.897772129555301686e-37,1.138010935382981754e-36,5.980703734087794338e-36,2.717390865994417948e-35,1.051823478556221404e-34,3.417951805478283753e-34,9.214502868527841828e-34,2.050771083286971620e-33,3.786564522802392010e-33,5.869564270547933744e-33,7.750992039377767810e-33,8.849173033538050577e-33,8.854245647653200868e-33,7.858619730869524711e-33,6.252566951572220066e-33,4.500401219640356177e-33,2.953665021195341381e-33,1.779822815982637135e-33,9.906233500602338652e-34,5.119757317260899081e-34,2.468446518897224536e-34,1.114882050342982117e-34,4.734443792256876302e-35,1.896629201240372270e-35,7.188952939788277154e-36,2.585186392358509229e-36,8.841529435378643602e-37,2.882339137013482894e-37,8.975024913533345698e-38,2.674345465583220724e-38,7.639146312640636018e-39,2.095148322458022560e-39,5.525524712170591188e-40,1.403206457391553265e-40,3.435722677006147731e-41,8.120055705215227750e-42,1.840251412808663388e-42,0.000000000000000000e+00
0.000000000000000000e+00,8.007302909996554794e-66,2.188393024635617954e-64,5.743813935600421758e-63,1.456841561134301182e-61,3.566940807579750791e-60,8.420328493425505814e-59,1.914046078196341009e-57,4.183748215723291798e-56,8.780563442502835283e-55,1.766549719521698018e-53,3.401119345058771740e-52,6.254493869781664888e-51,1.096342261640017136e-49,1.827726341807743019e-48,2.890820514307203942e-47,4.326164317668716393e-46,6.107462669723683859e-45,8.106928842002857122e-44,1.008059409771414007e-42,1.169373933371030316e-41,1.259605276851927217e-40,1.253249539652500514e-39,1.144862229521714987e-38,9.536627686133864207e-38,7.186681051524749174e-37,4.855048805355409385e-36,2.909533479224843579e-35,1.528204186462019226e-34,6.940113255092407756e-34,2.685264605479739949e-33,8.723650745470271759e-33,2.351606259486683166e-32,5.234190447282162234e-32,9.666952579727049311e-32,1.499064463099957017e-31,1.980552625654773123e-31,2.262453233445235383e-31,2.265171570626617011e-31,2.011810746839628503e-31,1.601787244767340788e-31,1.153757351100205552e-31,7.577920723654695652e-32,4.569810861639432738e-32,2.545472522340895684e-32,1.316595550097397729e-32,6.352927020893058302e-33,2.871637241162519722e-33,1.220458501785781250e-33,4.893193436153451440e-34,1.856238080757166235e-34,6.680668355154793847e-35,2.286742055032433424e-35,7.461018719458842705e-36,2.325162840055244989e-36,6.934276325984058987e-37,1.982419446961952560e-37,5.441688130566518241e-38,1.436354186202731339e-38,3.650729549254123740e-39,8.946375433960193247e-40,2.116214478070304261e-40,4.800036077023109389e-41,0.000000000000000000e+00
0.000000000000000000e+00,2.019145731159722607e-64,5.513652577226618197e-63,1.445913835693947188e-61,3.664232623749014689e-60,8.963881235295718520e-59,2.114265716962544471e-57,4.801911888767183889e-56,1.048720104711908354e-54,2.199124225754761927e-53,4.420666230757884153e-52,8.503926174146259349e-51,1.562524804847237369e-49,2.736652053790344699e-48,4.558531850799126791e-47,7.204059214383075630e-46,1.077218161063609725e-44,1.519527233360602136e-43,2.015366005074416519e-42,2.504015250553615803e-41,2.902428345923047683e-40,3.123953669488489554e-39,3.105813984235572180e-38,2.835084172651481258e-37,2.359886974584211706e-36,1.777131345641578068e-35,1.199758542438317388e-34,7.185407441703985214e-34,3.771915768720003880e-33,1.712114756440515866e-32,6.621913316450762730e-32,2.150715701407339182e-31,5.797086633595661936e-31,1.290429420844403684e-30,2.383888793922272919e-30,3.698167873911507329e-30,4.888402836261116697e-30,5.587372826669012364e-30,5.597593455600208874e-30,4.974830403735202761e-30,3.963703920703234216e-30,2.857111642639311625e-30,1.877966949940490200e-30,1.133361194370819460e-30,6.317954754910975125e-31,3.270417699887828534e-31,1.579324723351512551e-31,7.144588887804654226e-32,3.038950826668074613e-32,1.219406569415744560e-32,4.629642972387529136e-33,1.667605583996871668e-33,5.712838253049972568e-34,1.865502087316634992e-34,5.818556214103241726e-35,1.736714865327886453e-35,4.969235773289577953e-36,1.365197380919589108e-36,3.606550998187734076e-37,9.174446077510289759e-38,2.250182965715456791e-38,5.327232351250634544e-39,1.209351965802109843e-39,0.000000000000000000e+00
0.000000000000000000e+00,4.912228986028042736e-63,1.340242627291781727e-61,3.511679224485877951e-60,8.891694757644340256e-59,2.173339125667849191e-57,5.121789591519167752e-56,1.162272697744368001e-54,2.536215295056571821e-53,5.313859028052601799e-52,1.067291114166043357e-50,2.051402195974357818e-49,3.766134389336312776e-48,6.590639746353138232e-47,1.096917073861662457e-45,1.732083476927794500e-44,2.587856200963844310e-43,3.647475571459076784e-42,4.833794161976504588e-41,6.001017424698981260e-40,6.950356833107169406e-39,7.475024410766228557e-38,7.425943962394728862e-37,6.773567266210731595e-36,5.634128661211792751e-35,4.239847976932543581e-34,2.860448411506536529e-33,1.712063493714560372e-32,8.982214211492691407e-32,4.075119711486658318e-31,1.575510851176341609e-30,5.115751853210610363e-30,1.378785757714843354e-29,3.069451111926366498e-29,5.671839064234830774e-29,8.802258576811179164e-29,1.164094961809450843e-28,1.331300572712440670e-28,1.334570810872488129e-28,1.186886083270587206e-28,9.463172645429895405e-29,6.826195174442275060e-29,4.490184345962962393e-29,2.711916849754117874e-29,1.512941398320455557e-29,7.837745236867757573e-30,3.787962389154129052e-30,1.714988245307819774e-30,7.300626767610529018e-31,2.931838714381096361e-31,1.114028504902359132e-31,4.016070522340582055e-32,1.376958403398336013e-32,4.500150871665213157e-33,1.404786749422459740e-33,4.196515075499375520e-34,1.201755522406186777e-34,3.304374756618704612e-35,8.736837198653382081e-36,2.224391654981756275e-36,5.460335650978968563e-37,1.293820331359781883e-37,2.939617872745740217e-38,0.000000000000000000e+00
0.000000000000000000e+00,1.151517609218729459e-61,3.139127316611843839e-60,8.218057305115088387e-59,2.079066516276511584e-57,5.077403303922933328e-56,1.195548184975658029e-54,2.710725233996832777e-53,5.910125200508599358e-52,1.237242307038111904e-50,2.482921308447284612e-49,4.768342826513778821e-48,8.746825327751352107e-47,1.529402295379719181e-45,2.543367989525333824e-44,4.012798869000761522e-43,5.990513756408941740e-42,8.436536294187291343e-41,1.117147937727290089e-39,1.385803153338961945e-38,1.603769185534902510e-37,1.723495852896994871e-36,1.710873580406734969e-35,1.559406691213098193e-34,1.296143842048562632e-33,9.747031124815563212e-33,6.571524353368173076e-32,3.930795796319674215e-31,2.061092006067838316e-30,9.346323133945525996e-30,3.612039948846614010e-29,1.172544682625822299e-28,3.159929112676369071e-28,7.035268095754937379e-28,1.300334381584781357e-27,2.018805796932232853e-27,2.671175239863915717e-27,3.056586811218174266e-27,3.066010402307450996e-27,2.728544904956365527e-27,2.177023935406237303e-27,1.571522657441146093e-27,1.034499830266236041e-27,6.252792214592374616e-28,3.491056434093476281e-28,1.809955095216807873e-28,8.754436431156908887e-29,3.966732687357309150e-29,1.689989770895669189e-29,6.792327987579757068e-30,2.583043428080287951e-30,9.319561850840397593e-31,3.197977924581466242e-31,1.046029012216323386e-31,3.268063331241021324e-32,9.770876431085605740e-33,2.800442695723412549e-33,7.706669917250789186e-34,2.039386755084718883e-34,5.196673360602505090e-35,1.276742094721267730e-35,3.027807117915390109e-36,6.885104145911346085e-37,0.000000000000000000e+00
0.000000000000000000e+00,2.597491325969157227e-60,7.074999558544718941e-59,1.850614303238267897e-57,4.677836981158200910e-56,1.141429577313783405e-54,2.685382603763601392e-53,6.083550728763881763e-52,1.325262333898698182e-50,2.772008401999791850e-49,5.558255433431602931e-48,1.066547122578629176e-46,1.954796044336162555e-45,3.415172901668956335e-44,5.674686004806808039e-43,8.945891634944154651e-42,1.334400215033641653e-40,1.877735891232107868e-39,2.484461103084820209e-38,3.079481635967228173e-37,3.561036961509196835e-36,3.823914402696280731e-35,3.793017988064518691e-34,3.454637690358223189e-33,2.869334939439717025e-32,2.156236837285716854e-31,1.452782484238159728e-30,8.684483468239032951e-30,4.551081890711411268e-29,2.062741898889944952e-28,7.968703938169949996e-28,2.586149124611050382e-27,6.968867546704589437e-27,1.551689474766630301e-26,2.868733417741181317e-26,4.455522501602279230e-26,5.898202130361985433e-26,6.753054344902664624e-26,6.778101958461550485e-26,6.036083152824140392e-26,4.819380873641975853e-26,3.481478843357227562e-26,2.293492932374746968e-26,1.387304887694207317e-26,7.751602355656319912e-27,4.022016737525901256e-27,1.946927175722676108e-27,8.828832210567688193e-28,3.764489667142817900e-28,1.514240611342121209e-28,5.763208647550456090e-29,2.081068871451883397e-29,7.147044056101369144e-30,2.339679158364436073e-30,7.315870505388053329e-31,2.189138813617752779e-31,6.279598311326117929e-32,1.729570994633991170e-32,4.580772053583418025e-33,1.168242174633594855e-33,2.872631214042752265e-34,6.818280465598936135e-35,1.551751340155381998e-35,0.000000000000000000e+00
0.000000000000000000e+00,5.629812124143854112e-59,1.532147689997271460e-57,4.004237610067051843e-56,1.011298605162060812e-54,2.465554793789359013e-53,5.795671783890437367e-52,1.311860763510109267e-50,2.855396685228851637e-49,5.967524263720032439e-48,1.195568230588708616e-46,2.292204666321244170e-45,4.197721918220548672e-44,7.327660131041482122e-43,1.216568543106750897e-41,1.916295297405472386e-40,2.856085109728975606e-39,4.015765019932188913e-38,5.309059840972455525e-37,6.575337445618211471e-36,7.597590826310027697e-35,8.152134436651619656e-34,8.080115801295181240e-33,7.353799234011701605e-32,6.103456987996184113e-31,4.583398416381157896e-30,3.086047093464868998e-29,1.843636995880578131e-28,9.656066487533202282e-28,4.374391992919862712e-27,1.689242021545200684e-26,5.480838406332805467e-26,1.476782170850593808e-25,3.288503043799682591e-25,6.081271277562729694e-25,9.448686704706905410e-25,1.251426216784303334e-24,1.433612127996735730e-24,1.439826131926967042e-24,1.283058219088075916e-24,1.025146401235019657e-24,7.410935312540271505e-25,4.885737041414951396e-25,2.957570373733421630e-25,1.653830150686729098e-25,8.587847042916639382e-26,4.160400365734484856e-26,1.888152413957653230e-26,8.057329999593954656e-27,3.243647789473148054e-27,1.235546485220793761e-27,4.465181072336706207e-28,1.534753642033938466e-28,5.028398062273281646e-29,1.573627275697699903e-29,4.712734267865400533e-30,1.352995836679373814e-30,3.729657936174567135e-31,9.886357088249354584e-32,2.523471575595116416e-32,6.210323155993703444e-33,1.475294401641034582e-33,3.360396070523344723e-34,0.000000000000000000e+00
0.000000000000000000e+00,1.170586234746983324e-57,3.183061469385203355e-56,8.311787114646573553e-55,2.097417280070575612e-53,5.109186622216704594e-52,1.199978399293092886e-50,2.713881299073242587e-49,5.902065241248414837e-48,1.232444200204437183e-46,2.467085005330440714e-45,4.726080127666049087e-44,8.647701381718008785e-43,1.508319019129997460e-41,2.502113801497105034e-40,3.938015534659750608e-39,5.864524955282124724e-38,8.239088933934271240e-37,1.088380154432619099e-35,1.346903586716277262e-34,1.555083874944414590e-33,1.667298900231767806e-32,1.651314098263088833e-31,1.501761315001951505e-30,1.245520473641576794e-29,9.346726965578896409e-29,6.289060188433213411e-28,3.754814834566293418e-27,1.965476959125621648e-26,8.899651677334569493e-26,3.435412556635234501e-25,1.114354848140945308e-24,3.002298269417274314e-24,6.686129088845676624e-24,1.236748520388685724e-23,1.922324762304268471e-23,2.547258139026807529e-23,2.919744015358746603e-23,2.934223921515397393e-23,2.616485359836294288e-23,2.091996115855969779e-23,1.513429399714988622e-23,9.984864889685717275e-24,6.048911324761226825e-24,3.385079109977428850e-24,1.759149561515419170e-24,8.529000102078738048e-25,3.873895903322170893e-25,1.654446945386933268e-25,6.665744784326547004e-26,2.541145692594912850e-26,9.191088853499400606e-27,3.161736639391250417e-27,1.036757864830805027e-27,3.247219319253005004e-28,9.732984331285671429e-29,2.796623579668803802e-29,7.715642701167072405e-30,2.046943891227483753e-30,5.229203280207696089e-31,1.288011177109441707e-31,3.062338340591762818e-32,6.981182410355971683e-33,0.000000000000000000e+00
